"349190600","BIELSKO-BIA£A","2018","03","01",-7.0,"",-17.2,"",-12.4,"",-19.9,"",.0,"9","",15,"",1.7,"",9.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",15.2,"",.0,"9",.0,"9",.0,"9",.0,"9",8.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","02",-8.0,"",-16.4,"",-11.0,"",-21.4,"",.0,"","S",15,"",1.8,"",.0,"9",.0,"9",4.1,"",.0,"9",.0,"9",.0,"9",24.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","03",-5.9,"",-15.3,"",-10.6,"",-21.9,"",.0,"9","",14,"",1.8,"",6.9,"",.0,"9",1.0,"",.0,"9",.0,"9",.0,"9",15.5,"",.0,"9",.0,"9",.0,"9",.0,"9",8.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","04",-.8,"",-16.1,"",-7.7,"",-19.4,"",.0,"9","",14,"",1.9,"",9.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",9.0,"",.0,"9",.0,"9",.0,"9",.0,"9",15.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","05",2.5,"",-8.1,"",-1.9,"",-13.9,"",.1,"","S",13,"",2.0,"",4.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",.0,"9",.0,"9",.0,"9",14.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","06",4.3,"",-1.2,"",1.7,"",-2.9,"",.0,"","W",13,"",2.1,"",.0,"9",3.9,"",2.0,"",.0,"9",.0,"9",.0,"9",19.7,"",.0,"9",.0,"9",.0,"9",.0,"9",4.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","Z",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","07",6.9,"",.0,"",4.6,"",-2.2,"",.0,"9","",11,"",2.3,"",3.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","08",7.1,"",2.5,"",5.0,"",-1.6,"",.0,"9","",6,"",2.6,"",3.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","09",8.9,"",2.8,"",6.1,"",-1.0,"",.0,"","W",0,"9",.0,"9",5.4,"",.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","10",11.8,"",.4,"",7.1,"",-2.3,"",.0,"","W",0,"9",.0,"9",2.9,"",.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",0,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","11",16.5,"",4.5,"",10.0,"",1.4,"",.0,"9","",0,"9",.0,"9",7.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","12",14.7,"",8.9,"",12.2,"",7.0,"",.1,"","W",0,"9",.0,"9",3.2,"",1.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.7,"",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"349190600","BIELSKO-BIA£A","2018","03","13",12.3,"",8.0,"",9.3,"",5.4,"",.0,"9","",0,"9",.0,"9",1.8,"",1.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
