"249180020","WARSZOWICE","2018","02","01",6.8,"","W",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2018","02","03",.4,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2018","02","04",1.4,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2018","02","05",.0,"9","",2,"",2,"","1","","*",""
"249180020","WARSZOWICE","2018","02","07",8.0,"","S",0,"9",0,"9","","9",".",""
"249180020","WARSZOWICE","2018","02","08",.5,"","S",10,"",10,"","1","","*",""
"249180020","WARSZOWICE","2018","02","09",.0,"9","",10,"",0,"9","1","","*",""
"249180020","WARSZOWICE","2018","02","10",.0,"9","",8,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","11",.0,"9","",7,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","12",.0,"9","",7,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","13",.0,"9","",6,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","14",.6,"","S",6,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","15",.1,"","S",5,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","16",1.3,"","S",5,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","17",.0,"9","",4,"",1,"","1","","*",""
"249180020","WARSZOWICE","2018","02","18",.0,"9","",4,"",0,"9","5","","*",""
"249180020","WARSZOWICE","2018","02","24",.5,"","S",0,"9",0,"9","5","","pl",""
"249180020","WARSZOWICE","2018","02","27",.3,"","S",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2018","02","01",7.0,"","W",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2018","02","03",1.3,"","S",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2018","02","04",3.2,"","S",3,"",3,"","5","","*",""
"249180040","WIS£A WIELKA","2018","02","05",.0,"9","",3,"",0,"9","5","","*",""
"249180040","WIS£A WIELKA","2018","02","06",.0,"9","",3,"",0,"9","5","","*",""
"249180040","WIS£A WIELKA","2018","02","07",8.1,"","S",0,"9",0,"9","5","","pl",""
"249180040","WIS£A WIELKA","2018","02","08",1.1,"","S",10,"",10,"","5","","*",""
"249180040","WIS£A WIELKA","2018","02","09",.0,"9","",12,"",0,"","5","","*",""
"249180040","WIS£A WIELKA","2018","02","10",.0,"9","",12,"",0,"9","5","","*",""
"249180040","WIS£A WIELKA","2018","02","11",.0,"9","",12,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","12",.0,"","S",8,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","13",.3,"","S",7,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","14",.7,"","S",6,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","15",.0,"9","",5,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","16",2.1,"","S",4,"",0,"9","6","","*",""
"249180040","WIS£A WIELKA","2018","02","17",.0,"9","",4,"",1,"","6","","*prz",""
"249180040","WIS£A WIELKA","2018","02","18",.4,"","S",3,"",0,"9","6","","*prz",""
"249180040","WIS£A WIELKA","2018","02","19",.0,"9","",2,"",0,"9","6","","*prz",""
"249180040","WIS£A WIELKA","2018","02","22",.9,"","S",0,"9",0,"9","","9",".",""
"249180040","WIS£A WIELKA","2018","02","23",.6,"","S",2,"",2,"","1","","*",""
"249180040","WIS£A WIELKA","2018","02","24",.0,"","S",3,"",1,"","1","","*",""
"249180040","WIS£A WIELKA","2018","02","25",.0,"9","",3,"",0,"9","1","","*",""
"249180040","WIS£A WIELKA","2018","02","26",.4,"","S",2,"",0,"9","1","","*",""
"249180040","WIS£A WIELKA","2018","02","27",.0,"9","",2,"",1,"","1","","*",""
"249180040","WIS£A WIELKA","2018","02","28",.0,"9","",2,"",0,"9","3","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","01",7.0,"","W",0,"9",0,"9","","9",".",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","03",3.5,"","S",0,"9",0,"9","","9",".",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","04",4.1,"","S",3,"",3,"","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","05",.1,"","S",7,"",4,"","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","06",.0,"9","",6,"",0,"9","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","07",7.6,"","S",6,"",0,"9","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","08",1.1,"","S",12,"",7,"","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","09",.0,"9","",13,"",1,"","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","10",.0,"9","",10,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","11",.0,"9","",9,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","12",.0,"9","",8,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","13",.9,"","S",6,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","14",.8,"","S",4,"",1,"","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","15",.1,"","S",4,"",1,"","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","16",1.3,"","S",4,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","17",.0,"9","",4,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","18",.1,"","S",4,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","19",.0,"9","",3,"",0,"9","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","20",.0,"9","",3,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","21",.0,"9","",3,"",0,"9","5","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","22",.1,"","S",3,"",0,"9","7","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","23",.1,"","S",3,"",0,"9","7","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","24",.8,"","S",3,"",0,"9","7","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","25",.0,"","S",4,"",1,"","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","26",.3,"","S",4,"",0,"9","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","27",.2,"","S",5,"",1,"","1","","*",""
"249180050","GOCZA£KOWICE-ZDRÓJ","2018","02","28",.0,"9","",6,"",1,"","1","","*",""
"249180060","GO£KOWICE","2018","02","01",7.9,"","W",0,"9",0,"9","","9",".",""
"249180060","GO£KOWICE","2018","02","03",.3,"","S",0,"9",0,"9","","9",".",""
"249180060","GO£KOWICE","2018","02","04",2.4,"","S",0,"",0,"","1","","œl",""
"249180060","GO£KOWICE","2018","02","05",.3,"","S",3,"",3,"","5","","*",""
"249180060","GO£KOWICE","2018","02","06",.0,"9","",2,"",0,"9","1","","*",""
"249180060","GO£KOWICE","2018","02","07",7.5,"","S",2,"",0,"9","1","","*",""
"249180060","GO£KOWICE","2018","02","08",.0,"9","",10,"",8,"","1","","*",""
"249180060","GO£KOWICE","2018","02","09",.0,"9","",9,"",0,"9","1","","*",""
"249180060","GO£KOWICE","2018","02","10",.0,"9","",9,"",0,"9","1","","*",""
"249180060","GO£KOWICE","2018","02","11",.0,"9","",7,"",0,"9","5","","*",""
"249180060","GO£KOWICE","2018","02","12",.0,"9","",5,"",0,"9","5","","*",""
"249180060","GO£KOWICE","2018","02","13",.9,"","S",3,"",0,"9","5","","*",""
"249180060","GO£KOWICE","2018","02","14",.5,"","S",3,"",0,"9","6","","*",""
"249180060","GO£KOWICE","2018","02","15",.6,"","S",2,"",0,"9","6","","*",""
"249180060","GO£KOWICE","2018","02","16",1.9,"","S",3,"",1,"","1","","*",""
"249180060","GO£KOWICE","2018","02","17",.3,"","S",4,"",1,"","1","","*",""
"249180060","GO£KOWICE","2018","02","18",.0,"9","",3,"",0,"9","1","","*",""
"249180060","GO£KOWICE","2018","02","19",.0,"9","",2,"",0,"9","6","","*",""
"249180060","GO£KOWICE","2018","02","20",.0,"9","",2,"",0,"9","6","","*",""
"249180060","GO£KOWICE","2018","02","21",.0,"9","",2,"",0,"9","6","","*prz",""
"249180060","GO£KOWICE","2018","02","22",.0,"9","",2,"",0,"9","6","","*prz",""
